config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP4","LIR-CMOP",100,50000,1,227401,50016,22.829,0.309344238785032,0.1928589221838749,1,"CMOEA_AOP_Trace_LIRCMOP4_N100_FE50000_run1_seed227401.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP4","LIR-CMOP",100,50000,2,227402,50054,20.0826,0.2139472043262126,0.218051102847787,1,"CMOEA_AOP_Trace_LIRCMOP4_N100_FE50000_run2_seed227402.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP4","LIR-CMOP",100,50000,3,227403,50052,17.1277,0.3203336379848313,0.1896991471525173,1,"CMOEA_AOP_Trace_LIRCMOP4_N100_FE50000_run3_seed227403.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP5","LIR-CMOP",100,50000,1,227501,50024,42.4551,0.1965957097284748,0.2329540603431857,1,"CMOEA_AOP_Trace_LIRCMOP5_N100_FE50000_run1_seed227501.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP5","LIR-CMOP",100,50000,2,227502,50040,42.793,1.193690216893353,0,1,"CMOEA_AOP_Trace_LIRCMOP5_N100_FE50000_run2_seed227502.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP5","LIR-CMOP",100,50000,3,227503,50026,40.9288,0.1514001958770729,0.2005829079990878,1,"CMOEA_AOP_Trace_LIRCMOP5_N100_FE50000_run3_seed227503.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP6","LIR-CMOP",100,50000,1,227601,50034,44.3839,0.3722125377499184,0.1164182305467241,1,"CMOEA_AOP_Trace_LIRCMOP6_N100_FE50000_run1_seed227601.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP6","LIR-CMOP",100,50000,2,227602,50024,43.981,0.3550430452844168,0.05681042021992727,1,"CMOEA_AOP_Trace_LIRCMOP6_N100_FE50000_run2_seed227602.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP6","LIR-CMOP",100,50000,3,227603,50010,39.4205,0.2761463587428252,0.1125968801752023,1,"CMOEA_AOP_Trace_LIRCMOP6_N100_FE50000_run3_seed227603.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP7","LIR-CMOP",100,50000,1,227701,50112,45.6842,0.01668427266109178,0.2891291640222896,1,"CMOEA_AOP_Trace_LIRCMOP7_N100_FE50000_run1_seed227701.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP7","LIR-CMOP",100,50000,2,227702,50042,47.2307,0.03123211284358086,0.2814342490234263,1,"CMOEA_AOP_Trace_LIRCMOP7_N100_FE50000_run2_seed227702.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP7","LIR-CMOP",100,50000,3,227703,50054,43.5675,0.01304134314451993,0.2903917137027064,1,"CMOEA_AOP_Trace_LIRCMOP7_N100_FE50000_run3_seed227703.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP8","LIR-CMOP",100,50000,1,227801,50056,40.7909,0.009331620796641925,0.2931587844069392,1,"CMOEA_AOP_Trace_LIRCMOP8_N100_FE50000_run1_seed227801.mat"
